message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.606526633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.592336633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.591764133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.590933233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.576491533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.575245533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.574295033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.560884433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.559726433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.558646833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.548037933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.543200333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.542966033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.530034133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.528621733";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.526367633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.512642633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.511132833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.510767233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.496090233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.495426933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.495072233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.480397433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.479766533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.478412233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.464861433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.463226233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.462763033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.448265633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.447718233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.447124033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.432737433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.431121733";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.430770633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.417224733";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.416247133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.415506933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.399816233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.399609933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.399261233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.384267033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.383508533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.382612733";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.368807633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.367809633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1695976712.366936833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.354339633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.112445, y=5.544445])";"30";"turtlesim3.sim";"1695976712.351185333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.352243233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.336784133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.336708633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.328230933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.325579233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.303928433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.303601933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.289360533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.287545333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.271954433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.271855933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.256281933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1695976712.255106433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.240345033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.112445, y=5.544445])";"30";"turtlesim2.sim";"1695976712.239366233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.224562433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1695976712.208469633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.112445, y=5.544445])";"30";"turtlesim1.sim";"1695976712.192736333";"./src/turtle.cpp:update:260"
